1.939931252784108384e+00,-1.633200757673091905e-02
1.989929480948647633e+00,-1.675293560705903503e-02
2.039927709113186438e+00,-1.717386363738715449e-02
2.089925937277725243e+00,-1.759479166771527048e-02
2.139924165442264048e+00,-1.801571969804338300e-02
2.189922393606802853e+00,-1.843664772837150245e-02
2.239920621771342102e+00,-1.885757575869962191e-02
2.289918849935880907e+00,-1.927850378902773443e-02
2.339917078100419268e+00,-1.969943181935585041e-02
2.389915306264958517e+00,-2.012035984968396640e-02
2.439913534429497766e+00,-2.054128788001208586e-02
2.489911762594036126e+00,-2.096221591034020185e-02
2.539909990758574931e+00,-2.138314394066831436e-02
2.589908218923114180e+00,-2.180407197099643382e-02
2.639906447087652985e+00,-2.222500000132455328e-02
2.689904675252191790e+00,-2.264592803165266580e-02
2.739902903416730595e+00,-2.306685606198078178e-02
2.789901131581268956e+00,-2.348778409230889430e-02
2.839899359745808649e+00,-2.390871212263701723e-02
2.889897587910347454e+00,-2.432964015296513322e-02
2.939895816074885815e+00,-2.475056818329324573e-02
2.989894044239425508e+00,-2.517149621362136866e-02
3.039892272403964313e+00,-2.559242424394948465e-02
3.089890500568502674e+00,-2.601335227427759716e-02
3.139888728733041479e+00,-2.643428030460571315e-02
3.189886956897580284e+00,-2.685520833493382914e-02
3.239885185062119533e+00,-2.727613636526194860e-02
3.289883413226658337e+00,-2.769706439559006458e-02
3.339881641391197142e+00,-2.811799242591817710e-02
3.389879869555736391e+00,-2.853892045624630003e-02
3.439878097720275196e+00,-2.895984848657441602e-02
3.489876325884814001e+00,-2.938077651690252853e-02
3.539874554049352362e+00,-2.980170454723064452e-02
3.589872782213891167e+00,-3.022263257755876051e-02
3.639871010378430860e+00,-3.064356060788687997e-02
3.689869238542969221e+00,-3.106448863821499595e-02
3.739867466707508026e+00,-3.148541666854311194e-02
3.789865694872046831e+00,-3.190634469887122793e-02
3.839863923036586080e+00,-3.232727272919934391e-02
3.889862151201124885e+00,-3.274820075952745990e-02
3.939860379365663690e+00,-3.316912878985557589e-02
3.989858607530202939e+00,-3.359005682018369882e-02
4.009857898796013842e+00,-3.375842803231490774e-02
4.109717421748984023e+00,-2.939532133070794570e-02
4.208581993018704281e+00,-1.467263230532281360e-02
4.305379833006376167e+00,1.025003204272457828e-02
4.399061567312504195e+00,4.510248793725425004e-02
4.488611602885702823e+00,8.950690385868077803e-02
4.573059137951715591e+00,1.429818965726446234e-01
4.651488686365300218e+00,2.049477497510315827e-01
4.723050002291636851e+00,2.747326986109054903e-01
4.786967297624951989e+00,3.515802124402929163e-01
4.842547652219341359e+00,4.346571960617873209e-01
4.889188525757443671e+00,5.230630213228343317e-01
4.926384289821654328e+00,6.158392907033379826e-01
4.953731709354415536e+00,7.119802271944249972e-01
4.970934314083733874e+00,8.104435778128706858e-01
4.977805612523745538e+00,9.101619125474239569e-01
4.977905697737460500e+00,9.181257345445308360e-01
4.978326625767788727e+00,9.681239627090696409e-01
4.978747553798116954e+00,1.018122190873608668e+00
4.979168481828445181e+00,1.068120419038147473e+00
4.979589409858773408e+00,1.118118647202686278e+00
4.980010337889101635e+00,1.168116875367225305e+00
4.980431265919429862e+00,1.218115103531764110e+00
4.980852193949758089e+00,1.268113331696302915e+00
4.981273121980085428e+00,1.318111559860841719e+00
4.981694050010413655e+00,1.368109788025380746e+00
4.982114978040741882e+00,1.418108016189919551e+00
4.982535906071070109e+00,1.468106244354458356e+00
4.982956834101398336e+00,1.518104472518997383e+00
4.983377762131726563e+00,1.568102700683536188e+00
4.983798690162054790e+00,1.618100928848074993e+00
4.984219618192383017e+00,1.668099157012614020e+00
4.984640546222710356e+00,1.718097385177152825e+00
4.985061474253038583e+00,1.768095613341691630e+00
4.985482402283366810e+00,1.818093841506230657e+00
4.985903330313695037e+00,1.868092069670769462e+00
4.986324258344023264e+00,1.918090297835308267e+00
4.986745186374351491e+00,1.968088525999847072e+00
4.987166114404679718e+00,2.018086754164386321e+00
4.987587042435007945e+00,2.068084982328925125e+00
4.988007970465335283e+00,2.118083210493463930e+00
4.988428898495663510e+00,2.168081438658002735e+00
4.988849826525991737e+00,2.218079666822541540e+00
4.989270754556319964e+00,2.268077894987080789e+00
4.989691682586648191e+00,2.318076123151619150e+00
4.990028425010910595e+00,2.358074705683248951e+00
4.985665318309302485e+00,2.457934228636217799e+00
4.970942629283917391e+00,2.556798799905939390e+00
4.946019964935870483e+00,2.653596639893609499e+00
4.911167509041340473e+00,2.747278374199737527e+00
4.866763093119915062e+00,2.836828409772935711e+00
4.813288100405951120e+00,2.921275944838949368e+00
4.751322247227563800e+00,2.999705493252533106e+00
4.681537298367691058e+00,3.071266809178869295e+00
4.604689784538303243e+00,3.135184104512183989e+00
4.521612800916809505e+00,3.190764459106573803e+00
4.433206975655763493e+00,3.237405332644677003e+00
4.340430706275260064e+00,3.274601096708886772e+00
4.244289769784173494e+00,3.301948516241649312e+00
4.145826419165728360e+00,3.319151120970967650e+00
4.046108084431175200e+00,3.326022419410980202e+00
4.038144262434062881e+00,3.326122504624694720e+00
3.988146034269525408e+00,3.326543432655022503e+00
3.938147806104986604e+00,3.326964360685350730e+00
3.888149577940448243e+00,3.327385288715678957e+00
3.838151349775909438e+00,3.327806216746007184e+00
3.788153121611370633e+00,3.328227144776334967e+00
3.738154893446832272e+00,3.328648072806663194e+00
3.688156665282293467e+00,3.329069000836991421e+00
3.638158437117754662e+00,3.329489928867319648e+00
3.588160208953216301e+00,3.329910856897647431e+00
3.538161980788677496e+00,3.330331784927975658e+00
3.488163752624138692e+00,3.330752712958303885e+00
3.438165524459600331e+00,3.331173640988632112e+00
3.388167296295061526e+00,3.331594569018959895e+00
3.338169068130522721e+00,3.332015497049288122e+00
3.288170839965984360e+00,3.332436425079616349e+00
3.238172611801445555e+00,3.332857353109944576e+00
3.188174383636906750e+00,3.333278281140272359e+00
3.138176155472368389e+00,3.333699209170600586e+00
3.088177927307829584e+00,3.334120137200928813e+00
3.038179699143290780e+00,3.334541065231256596e+00
2.988181470978752419e+00,3.334961993261584823e+00
2.938183242814213614e+00,3.335382921291913050e+00
2.888185014649674809e+00,3.335803849322241277e+00
2.838186786485136448e+00,3.336224777352569060e+00
2.788188558320597643e+00,3.336645705382897287e+00
2.738190330156059282e+00,3.337066633413225514e+00
2.688192101991520477e+00,3.337487561443553741e+00
2.638193873826981672e+00,3.337908489473881524e+00
2.588195645662443312e+00,3.338329417504209751e+00
2.538197417497904507e+00,3.338750345534537978e+00
2.488199189333365702e+00,3.339171273564866205e+00
2.438200961168827341e+00,3.339592201595193988e+00
2.388202733004288536e+00,3.340013129625522215e+00
2.338204504839749731e+00,3.340434057655850442e+00
2.288206276675211370e+00,3.340854985686178669e+00
2.238208048510672565e+00,3.341275913716506452e+00
2.188209820346133760e+00,3.341696841746834679e+00
2.138211592181595400e+00,3.342117769777162906e+00
2.088213364017056595e+00,3.342538697807491133e+00
2.038215135852517790e+00,3.342959625837818916e+00
1.988216907687979207e+00,3.343380553868147143e+00
1.938218679523440624e+00,3.343801481898475370e+00
1.888220451358901819e+00,3.344222409928803597e+00
1.838222223194363236e+00,3.344643337959131379e+00
1.788223995029824653e+00,3.345064265989459606e+00
1.738225766865286070e+00,3.345485194019787833e+00
1.688227538700747266e+00,3.345906122050116061e+00
1.638229310536208683e+00,3.346327050080443843e+00
1.588231082371670100e+00,3.346747978110772070e+00
1.538232854207131295e+00,3.347168906141100297e+00
1.488234626042592712e+00,3.347589834171428524e+00
1.438236397878054129e+00,3.348010762201756307e+00
1.388238169713515324e+00,3.348431690232084534e+00
1.338239941548976741e+00,3.348852618262412761e+00
1.288241713384438158e+00,3.349273546292740988e+00
1.238243485219899354e+00,3.349694474323068771e+00
1.188245257055360771e+00,3.350115402353396998e+00
1.138247028890822188e+00,3.350536330383725225e+00
1.088248800726283383e+00,3.350957258414053452e+00
1.038250572561744800e+00,3.351378186444381235e+00
9.882523443972059951e-01,3.351799114474709462e+00
9.382541162326674122e-01,3.352220042505037689e+00
8.882558880681287183e-01,3.352640970535365916e+00
8.382576599035900244e-01,3.353061898565693699e+00
7.882594317390514416e-01,3.353482826596021926e+00
7.382612035745127477e-01,3.353903754626350153e+00
6.882629754099740538e-01,3.354324682656678380e+00
6.382647472454354709e-01,3.354745610687006163e+00
5.882665190808967770e-01,3.355166538717334390e+00
5.382682909163580831e-01,3.355587466747662617e+00
4.882700627518195002e-01,3.356008394777990844e+00
4.382718345872808063e-01,3.356429322808318627e+00
3.882736064227421680e-01,3.356850250838646854e+00
3.382753782582035296e-01,3.357271178868975081e+00
2.882771500936648357e-01,3.357692106899303308e+00
2.382789219291262250e-01,3.358113034929631091e+00
1.882806937645875867e-01,3.358533962959959318e+00
1.382824656000489205e-01,3.358954890990287545e+00
8.828423743551025438e-02,3.359375819020615772e+00
3.828600927097160905e-02,3.359796747050943555e+00
-1.171221889356705015e-02,3.360217675081271782e+00
-6.171044705810570241e-02,3.360638603111600009e+00
-1.117086752226443547e-01,3.361059531141928236e+00
-1.617069033871830208e-01,3.361480459172256019e+00
-2.117051315517216592e-01,3.361901387202584246e+00
-2.617033597162603531e-01,3.362322315232912473e+00
-2.817026509820913516e-01,3.362490686445043675e+00
-3.815621739350599784e-01,3.358127579743436897e+00
-4.804267452047817355e-01,3.343404890718051803e+00
-5.772245851924521221e-01,3.318482226370004451e+00
-6.709063194985801504e-01,3.283629770475474885e+00
-7.604563550717784448e-01,3.239225354554048586e+00
-8.449038901377918798e-01,3.185750361840085088e+00
-9.233334385513756182e-01,3.123784508661698212e+00
-9.948947544777120289e-01,3.053999559801824137e+00
-1.058812049811027167e+00,2.977152045972437211e+00
-1.114392404405416537e+00,2.894075062350943028e+00
-1.161033277943519737e+00,2.805669237089896573e+00
-1.198229042007729506e+00,2.712892967709393144e+00
-1.225576461540491602e+00,2.616752031218306129e+00
-1.242779066269809940e+00,2.518288680599860996e+00
-1.249650364709822492e+00,2.418570345865308280e+00
-1.249750449923536788e+00,2.410606523868198181e+00
-1.250171377953864793e+00,2.360608295703659376e+00
-1.250592305984193020e+00,2.310610067539120571e+00
-1.251013234014521025e+00,2.260611839374582210e+00
-1.251434162044849252e+00,2.210613611210043405e+00
-1.251855090075177257e+00,2.160615383045504601e+00
-1.252276018105505484e+00,2.110617154880966240e+00
-1.252696946135833489e+00,2.060618926716427435e+00
-1.253117874166161716e+00,2.010620698551888630e+00
-1.253538802196489721e+00,1.960622470387350047e+00
-1.253959730226817948e+00,1.910624242222811464e+00
-1.254380658257145953e+00,1.860626014058272881e+00
-1.254801586287474180e+00,1.810627785893734076e+00
-1.255222514317802185e+00,1.760629557729195493e+00
-1.255643442348130412e+00,1.710631329564656911e+00
-1.256064370378458417e+00,1.660633101400118106e+00
-1.256485298408786644e+00,1.610634873235579523e+00
-1.256906226439114649e+00,1.560636645071040940e+00
-1.257327154469442876e+00,1.510638416906502135e+00
-1.257748082499770881e+00,1.460640188741963552e+00
-1.258169010530099108e+00,1.410641960577424969e+00
-1.258589938560427113e+00,1.360643732412886164e+00
-1.259010866590755340e+00,1.310645504248347581e+00
-1.259431794621083345e+00,1.260647276083808999e+00
-1.259852722651411572e+00,1.210649047919270416e+00
-1.260273650681739577e+00,1.160650819754731611e+00
-1.260694578712067804e+00,1.110652591590193028e+00
-1.261115506742395809e+00,1.060654363425654445e+00
-1.261536434772724036e+00,1.010656135261115640e+00
-1.261873177196986440e+00,9.706575527294798444e-01
-1.257510070495379439e+00,8.707980297765113287e-01
-1.242787381469994568e+00,7.719334585067899601e-01
-1.217864717121947438e+00,6.751356185191196291e-01
-1.183012261227417872e+00,5.814538842129919338e-01
-1.138607845305991795e+00,4.919038486397939169e-01
-1.085132852592028518e+00,4.074563135737803710e-01
-1.023166999413642086e+00,3.290267651601966326e-01
-9.533820505537685674e-01,2.574654492338603329e-01
-8.765345367243819741e-01,1.935481539005454721e-01
-7.934575531028880135e-01,1.379677993061556307e-01
-7.050517278418410028e-01,9.132692576805201412e-02
-6.122754584613383511e-01,5.413116170384249526e-02
-5.161345219702524467e-01,2.678374217108014238e-02
-4.176711713518067581e-01,9.581137441761505835e-03
-3.179528366172535980e-01,2.709839001748585996e-03
